global_clust_number,cluster_name,votepropensity2017g_buckets,sy_vch_index_buckets,age,catalistmodel_religious_attendance_bin,catalistmodel_gun_owner,catalistmodel_education,catalistmodel_ideology,catalistmodel_child,married,non_caucasian,income_num,is_protestant,is_female,is_caucasian,catalistmodel_income,is_urban,is_coastal,vch_bucket_low,vch_bucket_med,vch_bucket_high,vote_bucket_low,vote_bucket_med,vote_bucket_high,catalistmodel_voteprop2018,catalistmodel_vch_index,seg_1,seg_2,seg_3,seg_4,seg_5,seg_6,seg_7,seg_8,seg_9,count,Damage_to_the_Great_Lakes_because_of_pipeline_leaks_could_hurt_Michigans_economy,The_Line_5_pipeline_has_a_serious_impact_on_clean_water,The_Line_5_pipeline_poses_a_direct_risk_to_health_of_Michigan_communities,Alternatives_to_the_Line_5_pipeline_have_their_own_problems_to_consider,Michigan_should_do_more_to_protect_fresh_water_bodies_from_oil_spills_and_other_pollution,The_economic_boost_that_pipelines_create_for__Michigan__is_worth_some_risks_of_potential_pipeline_leaks,The_risks_of_oil_pipeline_leakages_is_too_low_a_probability_to_worry_about_very_much,a_national_effort_to_cut_carbon_dioxide_emissions_by_setting_state_limits_is_a_priority_to_implement,Carbon_taxes_and_CO2_emissions_caps_pose_too_much_risk_to_the_economy,Michigan_should_do_more_to_help_children_and_families_affected_by_lead_poisoning_in_Flint,Investments_in_remedial_education_and_enrichment_programs_are_needed_to_support_children_affected_by_lead_poisoning_in_Flint,Women_have_a_right_to_choose_to_have_an_abortion,Women_should_be_able_to_access_abortions_through_health_insurance_in_the_case_of_rape_or_incest,Abortions_should_not_be_covered_by_health_insurance_in_any_circumstance,Planned_Parenthood_should_not_receive_public_funding,Undocumented_women_under_the_age_of_18_should_be_able_to_access_abortions_legally,Employers_should_have_the_right_to_choose_whether_to_cover_birth_control_as_part_of_their_health_insurance_policies,Medicaid_recipients_should_be_required_to_meet_minimum_work_requirements_before_receiving_benefits,NAFTA_should_be_abolished_or_dramatically_reformed,I_support_stricter_gun_reform_legislation,Michigan_is_facing_an_opioid_crisis,Health_Care_is_unaffordable_in_Michigan_these_days,Auto_insurance_rates_are_too_high_in_Michigan,The_costs_of_a_college_education__have_become_unaffordable_in_Michigan,Closing_skill_gaps_for_the_workforce_in_Michigan_is_a_priority,Michigan_should_raise_the_state_minimum_wage,Politics_in_Michigan_are_corrupt,Legalizing_and_taxing_marijuana_is_a_good_option_for_increasing_state_revenues_and_funding,Legalizing_marijuana_is_a_bad_idea,The_current_policies_of_elected_officials_in_Michigan_are_detrimental_to_the_environment,Ensuring_women_receive_equal_pay_for_their_work_is_a_political_priority,15_per_hour_is_a_fair_and_appropriate_minimum_wage_for_Michigan_workers,PreKindergarten_education_should_be_available_to_all_Michigan_families,Licensing_and_training_teachers_to_use_firearms_is_an_important_option_to_consider_for_mitigating_school_shootings,Police_should_be_able_to_confiscate_firearms_and_ammunition_from_a_person_whom_a_judge_deems_a_legitimate_threat,Charter_schools_are_leaving_Michigan_children_behind,Same_sex_couples_should_be_allowed_to_be_legally_married_in_Michigan,Married_samesex_couples_in_Michigan_should_be_allowed_to_adopt_children,Students_should_be_allowed_to_use_the_restroom_and_locker_room_that_matches_their_gender_identity_whether_or_not_that_is_the_same_as_their_sex_at_birth,Farms_should_have_flexibility_in_the_minimum_wage_they_pay_to_migrant_or_seasonal_workers,Adoption_agencies_should_be_able_to_deny_couples_an_adoption_for_religious_reasons,A_study_by_Michigan_State_U_puts_the_cost_of_cleaning_a_spill_from_the_Line_5_pipeline_at_6_billion,ruptured_or_leakedoil_spilled_could_cover_more_than_17000_square_miles,Enbridge_Line_5_has_spilled_at_least_11M_gallons_in_past_50_years,In_2010_when_the_Line_6B_spilled_into_the_Kalamazoo_River_the_company_didnt_notice_the_pipeline_had_ruptured_until_being_alerted_by_an_outside_caller_17_hours_later,where_children_suffered_brain_damage_due_to_lead_poisoning_from_contaminated_water_sources_dropped_from_418_percent_to_107_percent,Children_in_Flint_exposed_to_contaminated_water_are_at_risk_for_a_number_of_problems_including_lower_IQ_scores_developmental_delays_and_behavioral_issues_Even_after_lead_exposure_stops_the_effects_can_last_for_years_or_even_be_permanent,A_2016_Study_estimated_275_people_in_Michigan_die_each_year_due_to_air_pollution,Michigan_has_high_rates_of_asthma_even_higher_in_Detroit_where_asthma_hospitalization_rate_is_triple_the_state_average,AfricanAmerican_children_in_metro_Detroit_suffered_2402_asthma_attacks_and_missed_1751_school_days_due_to_asthma_per_year,40_of_Michigan_women_live_in_counties_with_no_abortion_clinics,Breast_cancer_is_the_second_leading_cause_of_cancer_death_Each_year_1400_to_1500_Michigan_women_die_of_breast_cancer,1_in_5_women_in_America_has_relied_on_Planned_Parenthood,Bill_Schuette_Republican,Patrick_Colbeck_Republican,Brian_Calley_Republican,Gretchen_Whitmer_Democrat,Abdul_ElSayed_Democrat,Shri_Thanedar_Democrat,issue_1,issue_2,issue_3
473,clust_618_473,vote_bucket_med,vch_bucket_med,54.40575095,11.64539046,58.5956819,20.06546879,45.69017725,26.54962974,0.383581876,0.002949853,39.93842768,0.620452311,0.795617362,0.998033432,6.135179315,0.074027251,0.082314932,0,1,0,0,1,0,45.75585991,55.79729784,0,0,0.002622091,0,0,0.99555181,0,0.000655523,0.001170576,21357,0.752166002,0.596406331,0.634581333,0.796867777,0.848090554,0.5075383,0.409759925,0.52034982,0.568362013,0.724384559,0.651950932,0.455304589,0.573251197,0.544875464,0.502260991,0.239915308,0.563067087,0.573603293,0.711694491,0.382368928,0.838108661,0.769987576,0.898456234,0.71408699,0.609136156,0.499041565,0.761520014,0.639840296,0.418802427,0.519259491,0.603716021,0.345628942,0.508464889,0.624126181,0.737236087,0.463000585,0.350928035,0.523972106,0.208465535,0.636972462,0.465733269,0.592246953,0.642164809,0.618657134,0.704421207,0.598183778,0.644816771,0.57868614,0.78761236,0.540755411,0.205896092,0.760306557,0.431827926,0.584167159,0.570357173,0.438082823,0.245444513,0.161001298,0.268800622,Legalizing_marijuana_is_a_bad_idea,Planned_Parenthood_should_not_receive_public_funding,Medicaid_recipients_should_be_required_to_meet_minimum_work_requirements_before_receiving_benefits
474,clust_618_474,vote_bucket_high,vch_bucket_med,67.49382086,14.21653629,59.78888775,17.22337051,47.93963982,11.5453392,0.525176182,0.001429885,42.17720355,0.712388929,0.826983965,0.998570115,6.370824778,0.027576346,0.024920846,0,1,0,0,0,1,85.20628128,55.09721581,0,0,0.000306404,0,0,0.991829231,0,0.001532019,0.006332346,9791,0.771197237,0.539912934,0.529340921,0.776661357,0.851191016,0.49919831,0.406806099,0.438395022,0.544461323,0.651667351,0.600663031,0.431907929,0.61053712,0.499301613,0.54802192,0.227619041,0.666173968,0.644258056,0.754684019,0.417553584,0.903736275,0.727691986,0.927199213,0.655125278,0.699409852,0.499606875,0.652735274,0.547619137,0.539861091,0.442553587,0.583775786,0.323583679,0.495825113,0.558912188,0.774591805,0.402236624,0.236404828,0.448714896,0.184089,0.737227424,0.474056137,0.613523787,0.659582827,0.60397658,0.743125869,0.607785876,0.657814219,0.550028345,0.781741567,0.564908789,0.178324064,0.809743123,0.487611044,0.530690982,0.460583319,0.386345347,0.236869791,0.144362543,0.27133921,Legalizing_marijuana_is_a_bad_idea,Employers_should_have_the_right_to_choose_whether_to_cover_birth_control_as_part_of_their_health_insurance_policies,Farms_should_have_flexibility_in_the_minimum_wage_they_pay_to_migrant_or_seasonal_workers
475,clust_618_475,vote_bucket_low,vch_bucket_high,49.16093388,8.323051751,48.18201306,22.8373299,49.44017935,35.21600741,0.195338232,0.018746955,33.98573517,0.588034688,0.838370847,0.987313651,5.725968954,0.27993764,0.104258014,0,0,1,1,0,0,9.414937153,81.91472961,0,0,0.002143623,0,0,0.997856377,0,0,0,51315,0.768092271,0.667427335,0.705701785,0.697087419,0.84488108,0.476236547,0.396160593,0.586373904,0.603932114,0.785460446,0.721358469,0.53212432,0.617615097,0.51151494,0.455507012,0.311984665,0.481326653,0.437287581,0.65038225,0.433729374,0.779671259,0.814334273,0.88277812,0.756448497,0.644589097,0.568189795,0.859165421,0.704544381,0.349746986,0.604278126,0.65140521,0.450080892,0.54180233,0.621504296,0.701266662,0.554529846,0.445302636,0.494468534,0.30655439,0.583400928,0.46924545,0.639875806,0.673320534,0.644861057,0.68522189,0.658798501,0.684652164,0.636870578,0.829867114,0.589660906,0.291902068,0.752424027,0.473222682,0.530666529,0.541608886,0.412519303,0.360956063,0.27772575,0.387344017,Politics_in_Michigan_are_corrupt,Health_Care_is_unaffordable_in_Michigan_these_days,Adoption_agencies_should_be_able_to_deny_couples_an_adoption_for_religious_reasons
476,clust_618_476,vote_bucket_med,vch_bucket_high,59.56716148,10.47898687,55.29109341,20.95597713,45.15051715,23.3032299,0.45630892,0.004978277,43.62780594,0.680304127,0.847393193,0.996017379,6.450664612,0.113323678,0.055485156,0,0,1,0,1,0,47.15397357,83.24625362,0,0,0.002805938,0,0,0.997013034,0,9.05E-05,9.05E-05,11048,0.763917175,0.606322402,0.620085063,0.72242574,0.842141554,0.486594476,0.409668461,0.499043431,0.604717444,0.71680549,0.659160234,0.48753166,0.625236263,0.496737316,0.510363765,0.256770467,0.594536506,0.519319448,0.722667968,0.424872164,0.839825486,0.772087627,0.906856938,0.702967218,0.685607851,0.538620823,0.786778912,0.634276724,0.448145918,0.515561261,0.624354369,0.390845862,0.515151898,0.579062991,0.724996834,0.473661136,0.330653231,0.415149506,0.238371993,0.672690871,0.490117346,0.628739336,0.671143847,0.616249651,0.718898396,0.630007965,0.660648116,0.583933695,0.801433498,0.57094397,0.21744753,0.78368829,0.483474589,0.523635536,0.500599242,0.403429594,0.305143038,0.211743864,0.351736528,Legalizing_marijuana_is_a_bad_idea,Employers_should_have_the_right_to_choose_whether_to_cover_birth_control_as_part_of_their_health_insurance_policies,Farms_should_have_flexibility_in_the_minimum_wage_they_pay_to_migrant_or_seasonal_workers
477,clust_618_477,vote_bucket_high,vch_bucket_high,69.84977238,12.47555279,55.50728376,18.09977221,43.1019587,10.31281506,0.581423585,0.002124431,44.13899848,0.746282246,0.859787557,0.998179059,6.509126211,0.03383915,0.016995448,0,0,1,0,0,1,84.95036419,82.77492564,0,0,0.001062215,0,0,0.997572079,0,0.00030349,0.001062215,6590,0.783456508,0.559491143,0.534641403,0.710160084,0.842780508,0.480195602,0.400173322,0.431344816,0.585041182,0.662166936,0.622897302,0.450940442,0.637065343,0.475614264,0.550182172,0.248131005,0.675213771,0.584068353,0.744258619,0.446169458,0.886662249,0.735613758,0.921264026,0.654280933,0.741633602,0.533191532,0.701555323,0.553050458,0.551717538,0.452714309,0.600894947,0.365297426,0.497655884,0.530736797,0.740968062,0.425837298,0.234352362,0.353997798,0.220104858,0.753858804,0.506602098,0.646639064,0.680102576,0.611282483,0.751819426,0.64677461,0.674754882,0.571564888,0.800611392,0.592032594,0.199899329,0.821577218,0.542023275,0.494761206,0.434081801,0.376605371,0.285922102,0.185767276,0.34193007,Legalizing_marijuana_is_a_bad_idea,Employers_should_have_the_right_to_choose_whether_to_cover_birth_control_as_part_of_their_health_insurance_policies,Farms_should_have_flexibility_in_the_minimum_wage_they_pay_to_migrant_or_seasonal_workers
478,clust_618_478,vote_bucket_low,vch_bucket_low,44.76880607,13.85629815,43.80717736,31.74909981,44.06307648,34.94922658,1,0.006625259,51.53015873,0.415182885,1,0.996135266,6.966640042,1,0.230779848,1,0,0,1,0,0,14.17336094,29.46139545,0.00731539,0,0.003312629,0.93636991,0,0.022084196,0,0.010489993,0.020427881,7245,0.756965405,0.641766749,0.689947124,0.83852288,0.871085062,0.50363289,0.538964324,0.622146591,0.604724237,0.807405838,0.712672735,0.480161347,0.575967591,0.601502547,0.476584469,0.256597628,0.50058023,0.604065723,0.754362639,0.330702094,0.782502338,0.726656783,0.910131597,0.779112314,0.642278429,0.519723435,0.785573853,0.743280382,0.293818464,0.576210748,0.627380168,0.379220395,0.517318481,0.725054122,0.774242582,0.539003631,0.466734022,0.61100013,0.254485339,0.558419208,0.436133058,0.556183952,0.620769899,0.584843704,0.575905831,0.600590653,0.650547579,0.582814208,0.767845884,0.517668309,0.236566526,0.717429628,0.400640585,0.689779686,0.642475828,0.499978086,0.285713999,0.203978637,0.284919173,Licensing_and_training_teachers_to_use_firearms_is_an_important_option_to_consider_for_mitigating_school_shootings,Abortions_should_not_be_covered_by_health_insurance_in_any_circumstance,Medicaid_recipients_should_be_required_to_meet_minimum_work_requirements_before_receiving_benefits
479,clust_618_479,vote_bucket_med,vch_bucket_low,46.47908972,14.67674136,44.27475277,31.572801,41.02030708,33.31996038,1,0.005838198,54.27475277,0.371380913,1,0.996663887,7.139239621,1,0.206005004,1,0,0,0,1,0,48.64764685,27.92433695,0.012033838,0,0.002025497,0.929345883,0,0.007029668,0,0.017276302,0.032288812,8393,0.760171174,0.643540755,0.688452321,0.831439053,0.873954526,0.496409048,0.534179881,0.61989111,0.600409116,0.801933303,0.711770984,0.494584518,0.596706563,0.581546351,0.472285091,0.265668054,0.508630512,0.601194773,0.75616706,0.35131305,0.795916764,0.726296757,0.917191533,0.775201572,0.656082694,0.532118653,0.775667628,0.740799013,0.300743785,0.577192169,0.634398923,0.3923527,0.525990663,0.703519651,0.784462951,0.539223793,0.457779862,0.601861409,0.261578302,0.567136805,0.429977833,0.568150124,0.63286365,0.589791671,0.586623298,0.60467635,0.657735556,0.585917301,0.769450053,0.525679535,0.239624488,0.729093699,0.408572636,0.66349273,0.609677259,0.478471217,0.303465764,0.215950299,0.30134382,Licensing_and_training_teachers_to_use_firearms_is_an_important_option_to_consider_for_mitigating_school_shootings,Medicaid_recipients_should_be_required_to_meet_minimum_work_requirements_before_receiving_benefits,The_risks_of_oil_pipeline_leakages_is_too_low_a_probability_to_worry_about_very_much
480,clust_618_480,vote_bucket_high,vch_bucket_low,52.04921453,16.03622726,45.09118802,30.70590516,35.33325152,28.70613616,1,0.006627393,54.16077565,0.405252823,1,0.995459008,7.103590705,1,0.147275405,1,0,0,0,0,1,85.30984291,24.42583579,0.030191458,0,0.000859107,0.815292096,0,0.001472754,0,0.050319097,0.101865488,8148,0.774425333,0.635152748,0.660742481,0.808637355,0.879993501,0.481918256,0.51900657,0.600642052,0.587983849,0.779230741,0.700141593,0.513848836,0.632853645,0.53551549,0.474743492,0.27944005,0.53839288,0.606967725,0.761814193,0.393823653,0.82730594,0.721520275,0.931285719,0.761017735,0.694860598,0.555600532,0.737379622,0.715624751,0.337065312,0.564740309,0.640428744,0.413242722,0.540594379,0.656409117,0.804094447,0.528753277,0.419340298,0.566750648,0.269850885,0.596750372,0.422797094,0.595608329,0.65561048,0.598335091,0.61641989,0.614152629,0.673229794,0.589422073,0.774175683,0.551053357,0.244741599,0.760189435,0.434792165,0.610131767,0.533892502,0.432892903,0.332289903,0.236610189,0.330236775,Medicaid_recipients_should_be_required_to_meet_minimum_work_requirements_before_receiving_benefits,NAFTA_should_be_abolished_or_dramatically_reformed,The_risks_of_oil_pipeline_leakages_is_too_low_a_probability_to_worry_about_very_much
481,clust_618_481,vote_bucket_low,vch_bucket_med,42.59256249,11.93480441,40.52723024,34.44015527,46.7120736,38.237157,1,0.01381833,45.9356838,0.332859175,1,0.993598862,6.518095488,1,0.244462508,0,1,0,1,0,0,13.95174761,53.33488011,0.014834383,0,0.010668563,0.892298313,0,0.069802886,0,0.000203211,0.012192644,9842,0.778047364,0.687164596,0.727534123,0.780494953,0.866194076,0.467448162,0.50949139,0.663970943,0.593639449,0.836496608,0.750301519,0.538100332,0.620541892,0.557308214,0.432223538,0.321807265,0.445695184,0.537377087,0.700992871,0.401389263,0.76943717,0.734377366,0.899652712,0.788544475,0.655820408,0.57103383,0.817793676,0.77381154,0.26672544,0.630236663,0.661839385,0.449716543,0.552676735,0.699785847,0.776135282,0.601054386,0.523283941,0.623333291,0.327313868,0.521781075,0.428862386,0.591069089,0.659644131,0.616296921,0.589987223,0.65180074,0.69068915,0.617744726,0.799984791,0.558995511,0.289735193,0.71981376,0.43258764,0.619160729,0.578683011,0.449692712,0.377145415,0.291909212,0.364685757,Licensing_and_training_teachers_to_use_firearms_is_an_important_option_to_consider_for_mitigating_school_shootings,The_risks_of_oil_pipeline_leakages_is_too_low_a_probability_to_worry_about_very_much,Abortions_should_not_be_covered_by_health_insurance_in_any_circumstance
482,clust_618_482,vote_bucket_med,vch_bucket_med,43.45296364,13.06856187,40.7498939,32.7373222,43.40906009,34.83984592,1,0.014429198,47.57801669,0.291130287,1,0.990097609,6.531936674,1,0.228886688,0,1,0,0,1,0,46.72716084,53.08324233,0.066063092,0,0.008487763,0.896307823,0,0.011599943,0,0.000990239,0.016551139,7069,0.786515653,0.696349099,0.738234442,0.769087771,0.875131539,0.452377023,0.500028319,0.670273868,0.593082188,0.837092731,0.759874479,0.55624853,0.641506705,0.533810113,0.417518927,0.346114704,0.446732938,0.532621235,0.688240341,0.428520831,0.771750641,0.738488739,0.902187107,0.792459646,0.665528856,0.591791459,0.811726315,0.774875983,0.266996765,0.642616976,0.66864022,0.472287168,0.566372718,0.673555599,0.780265962,0.61127235,0.527558409,0.626530141,0.350643377,0.523217034,0.423091859,0.60962193,0.674422934,0.627950548,0.599399815,0.668197474,0.70803444,0.63573037,0.806409463,0.578004915,0.310853985,0.739225343,0.453215628,0.589121224,0.546378716,0.435582214,0.398991534,0.314148351,0.390916148,Licensing_and_training_teachers_to_use_firearms_is_an_important_option_to_consider_for_mitigating_school_shootings,The_risks_of_oil_pipeline_leakages_is_too_low_a_probability_to_worry_about_very_much,Abortions_should_not_be_covered_by_health_insurance_in_any_circumstance
483,clust_618_483,vote_bucket_high,vch_bucket_med,55.33801653,15.03912591,42.32347107,29.82435851,34.85091238,22.3968925,1,0.019173554,50.92066116,0.376363636,1,0.985123967,6.757001889,1,0.124628099,0,1,0,0,0,1,86.46877686,56.35709091,0.117190083,0,0.003801653,0.839008264,0,0.00231405,0,0.00446281,0.03322314,6050,0.792582355,0.649786841,0.663002772,0.745172731,0.88330129,0.44945513,0.48965873,0.594802977,0.595732105,0.774904688,0.712125642,0.547904744,0.673209633,0.486733314,0.456927655,0.315513601,0.547696567,0.560871637,0.738182053,0.451816185,0.829813986,0.728477613,0.932712368,0.75415052,0.733475785,0.596405083,0.747223038,0.708910727,0.357209751,0.577870377,0.653989163,0.457660215,0.557587448,0.60295115,0.797250135,0.5521548,0.411840467,0.511302196,0.308684915,0.614386941,0.435111247,0.637001308,0.687906891,0.617345195,0.641521527,0.653632062,0.699888687,0.612889095,0.795646112,0.591305001,0.27154042,0.790671591,0.489235062,0.535565099,0.460423614,0.38715416,0.38711432,0.287093062,0.402341426,NAFTA_should_be_abolished_or_dramatically_reformed,Medicaid_recipients_should_be_required_to_meet_minimum_work_requirements_before_receiving_benefits,Employers_should_have_the_right_to_choose_whether_to_cover_birth_control_as_part_of_their_health_insurance_policies
484,clust_618_484,vote_bucket_low,vch_bucket_high,45.43424318,11.01640514,39.02295285,33.74760994,49.60879747,35.72613924,1,0.020471464,45.47580645,0.342431762,1,0.990694789,6.599539341,1,0.223325062,0,0,1,1,0,0,13.16687345,80.21751861,0.096153846,0,0.063275434,0.691066998,0,0.146401985,0,0,0.003101737,1612,0.802326542,0.721583805,0.743537141,0.672435368,0.867292902,0.423006945,0.46146689,0.671102818,0.628203254,0.84654322,0.776403335,0.606631374,0.686182257,0.476694944,0.390928249,0.379702565,0.441430991,0.440099392,0.668802906,0.49113749,0.749931763,0.755114913,0.892682535,0.784760473,0.701258999,0.63668287,0.864708414,0.788151924,0.267603733,0.659571684,0.699594763,0.523904552,0.589249647,0.635230954,0.767874264,0.63983317,0.536768988,0.541255194,0.386401127,0.521433673,0.442917754,0.645069458,0.70930981,0.648058616,0.631333111,0.696692261,0.717562785,0.646056536,0.833439821,0.609063645,0.326876621,0.753488996,0.489720783,0.516968733,0.483964962,0.385016143,0.474376607,0.386495597,0.482631888,Carbon_taxes_and_CO2_emissions_caps_pose_too_much_risk_to_the_economy,Politics_in_Michigan_are_corrupt,Same_sex_couples_should_be_allowed_to_be_legally_married_in_Michigan
485,clust_618_485,vote_bucket_med,vch_bucket_high,46.83029074,11.88837638,39.84584178,30.66765359,47.5814708,32.07483778,1,0.027721433,46.52332657,0.341446924,1,0.978363759,6.471740501,1,0.139959432,0,0,1,0,1,0,50.67998648,80.41405003,0.265043949,0,0.048681542,0.645706558,0,0.033130494,0,0,0.007437458,1479,0.794329514,0.709855173,0.740128935,0.677476747,0.874688579,0.429067775,0.468644305,0.652034728,0.645591169,0.832286934,0.768060617,0.591499953,0.680086818,0.482169326,0.404899253,0.369570143,0.465828116,0.456068517,0.674964096,0.479457915,0.752570667,0.762823319,0.901354156,0.788328488,0.701833416,0.63222833,0.85308467,0.772111433,0.286640508,0.647123384,0.693006464,0.50928126,0.580282872,0.625819653,0.762290955,0.621015593,0.510384066,0.527534085,0.379732653,0.547988885,0.452050421,0.648109157,0.708030398,0.645083543,0.640558944,0.693365943,0.718673488,0.652098641,0.830029618,0.611291625,0.324414754,0.769216634,0.499492322,0.523770487,0.488006401,0.400469758,0.452841706,0.36420551,0.471348624,Carbon_taxes_and_CO2_emissions_caps_pose_too_much_risk_to_the_economy,Politics_in_Michigan_are_corrupt,The_costs_of_a_college_education__have_become_unaffordable_in_Michigan
486,clust_618_486,vote_bucket_high,vch_bucket_high,58.84475479,13.84400596,41.89574537,27.44955992,39.08373351,19.62928644,1,0.018187723,51.59240013,0.47905164,1,0.982786619,6.963406092,1,0.068853524,0,0,1,0,0,1,88.0256252,80.58170185,0.25202988,0,0.013316012,0.715492043,0,0.003897369,0,0.000649562,0.014615135,3079,0.802265119,0.660165466,0.663237851,0.673830232,0.883403539,0.431755318,0.465081719,0.582289218,0.631419165,0.774323833,0.724950205,0.572286568,0.701014489,0.448743964,0.448401131,0.33094789,0.569289074,0.504695506,0.729057948,0.489736127,0.818843485,0.743219229,0.934200154,0.745724395,0.764961597,0.626328947,0.779035374,0.702931101,0.377505334,0.580856831,0.671616163,0.48688794,0.56629943,0.557271514,0.785164828,0.557352192,0.389948255,0.426289995,0.330739207,0.636743473,0.458030063,0.671151237,0.71374523,0.631218062,0.673792027,0.680151435,0.711646033,0.630383642,0.816192348,0.61743536,0.283352766,0.814094099,0.537219218,0.49047864,0.424945332,0.364886087,0.427506874,0.316498514,0.463759094,Employers_should_have_the_right_to_choose_whether_to_cover_birth_control_as_part_of_their_health_insurance_policies,Closing_skill_gaps_for_the_workforce_in_Michigan_is_a_priority,Farms_should_have_flexibility_in_the_minimum_wage_they_pay_to_migrant_or_seasonal_workers
487,clust_618_487,vote_bucket_low,vch_bucket_low,37.50980392,8.108490566,41.4001076,63.45958871,45.95828302,24.60486041,0,0.008787661,64.60515304,0.172465328,0.467419895,0.996831659,7.950709601,1,0,1,0,0,1,0,0,12.00686275,27.94341643,0,0,0.00137494,0.986429938,0,0,0,0,0.012195122,16728,0.732876344,0.656229095,0.684938733,0.841532908,0.781794028,0.542536357,0.556437729,0.641873254,0.564006297,0.83189736,0.712274909,0.483157857,0.532790952,0.686914359,0.499588563,0.290899502,0.446258458,0.499993063,0.658939678,0.293904773,0.751091593,0.69895878,0.83064421,0.739573375,0.618326401,0.483399125,0.801343753,0.767906485,0.274706913,0.598375988,0.585723577,0.396351854,0.449379185,0.768734123,0.737085552,0.586450576,0.56104402,0.730361918,0.284838182,0.526441344,0.423312938,0.560543884,0.589510378,0.586052526,0.4639966,0.638908134,0.686671198,0.558745088,0.77223567,0.520107884,0.299980183,0.570613206,0.434294114,0.69310728,0.700478042,0.55261738,0.230282793,0.200950679,0.257418372,Abortions_should_not_be_covered_by_health_insurance_in_any_circumstance,Licensing_and_training_teachers_to_use_firearms_is_an_important_option_to_consider_for_mitigating_school_shootings,Married_samesex_couples_in_Michigan_should_be_allowed_to_adopt_children
488,clust_618_488,vote_bucket_med,vch_bucket_low,39.04205827,9.441099613,37.7183584,62.18577694,43.04694549,27.69887218,0,0.008536967,69.23746867,0.171757519,0.56837406,0.996397243,8.214536784,1,0,1,0,0,0,1,0,47.34587249,27.27272086,0,0,0.001566416,0.980576441,0,0,0,0,0.017857143,12768,0.732386795,0.642052635,0.669388104,0.842865747,0.782935468,0.53263561,0.550172428,0.630178099,0.561699816,0.819032307,0.69989486,0.481981832,0.541390208,0.671705283,0.492473385,0.287026781,0.477955783,0.51785296,0.674950581,0.299149497,0.749549274,0.690421502,0.832314757,0.71975772,0.622820638,0.483634427,0.790403273,0.760996781,0.291498508,0.580286457,0.593934412,0.388056607,0.451251874,0.738569458,0.752017027,0.565811378,0.543548736,0.715213407,0.27263259,0.540052661,0.411015896,0.566344674,0.592535524,0.588296752,0.486367362,0.625734335,0.678875999,0.553053713,0.765744763,0.518505147,0.296583804,0.585404031,0.438751504,0.684098401,0.685922199,0.531383068,0.234178188,0.195146012,0.255332091,Abortions_should_not_be_covered_by_health_insurance_in_any_circumstance,Licensing_and_training_teachers_to_use_firearms_is_an_important_option_to_consider_for_mitigating_school_shootings,Married_samesex_couples_in_Michigan_should_be_allowed_to_adopt_children
489,clust_618_489,vote_bucket_high,vch_bucket_low,49.61086376,11.24409449,35.72516798,64.42661702,35.06586254,24.43131223,0,0.013357079,70.83752935,0.198089533,0.697077633,0.994980976,8.288287905,1,0,1,0,0,0,0,1,85.57692868,24.72143528,0,0,0.000485712,0.858253056,0,0,0,0,0.141261232,12353,0.731811366,0.609172754,0.595130208,0.828369921,0.772947474,0.537485294,0.546653945,0.574844584,0.522379389,0.76137141,0.631545577,0.503825683,0.588236944,0.617584566,0.53704206,0.243225356,0.528964225,0.530867178,0.733280135,0.327010517,0.827078457,0.681019692,0.869417061,0.67372986,0.681984019,0.486179555,0.735131158,0.723601294,0.351672303,0.529995418,0.599907129,0.386029646,0.455051802,0.696300322,0.787705693,0.51595104,0.447445501,0.632066774,0.222659795,0.601770413,0.403009571,0.564784521,0.610151416,0.565681602,0.533651161,0.577109301,0.647079948,0.506321616,0.739124601,0.506037134,0.230541283,0.60795285,0.404756713,0.616841429,0.583753523,0.445655856,0.249026459,0.191924947,0.261878561,Abortions_should_not_be_covered_by_health_insurance_in_any_circumstance,Planned_Parenthood_should_not_receive_public_funding,The_risks_of_oil_pipeline_leakages_is_too_low_a_probability_to_worry_about_very_much
490,clust_618_490,vote_bucket_low,vch_bucket_med,39.22943587,6.715310578,37.87719298,62.22488357,48.85158285,30.41937596,0,0.017613895,55.53948244,0.180201002,0.53734636,0.996393179,7.35757393,1,0,0,1,0,1,0,0,11.94609378,55.99075393,0,0,0.010225164,0.988549217,0,0,0,0,0.001225619,28557,0.740770341,0.670843956,0.687793894,0.781947733,0.775828559,0.518781383,0.530541572,0.642680294,0.564630534,0.83194902,0.713098857,0.51654412,0.563941324,0.648085589,0.48252811,0.296191131,0.427304723,0.446441543,0.646723267,0.331080319,0.74999578,0.718898541,0.833055444,0.734767233,0.642625917,0.509966875,0.830303069,0.775050588,0.274607702,0.611037727,0.614939477,0.424504764,0.467195423,0.747044784,0.73295924,0.601452433,0.55621977,0.675164451,0.298802646,0.52660676,0.42483746,0.580028015,0.615780908,0.594277692,0.502584427,0.641745659,0.683810918,0.560792381,0.78502031,0.532567126,0.297963678,0.585945954,0.43516015,0.643030613,0.651078002,0.499808324,0.287954743,0.24752959,0.3052352,Abortions_should_not_be_covered_by_health_insurance_in_any_circumstance,Licensing_and_training_teachers_to_use_firearms_is_an_important_option_to_consider_for_mitigating_school_shootings,The_risks_of_oil_pipeline_leakages_is_too_low_a_probability_to_worry_about_very_much
